Currency HolidaysCurrency= HKD,Year= 2022Year,Month,Day,Name
2022,JAN,01,New Year
2022,FEB,01,Lunar New Year
2022,FEB,02,Lunar New Year
2022,FEB,03,Lunar New Year
2022,APR,05,Ching Ming
2022,APR,15,Good Friday
2022,APR,18,Easter Monday
2022,MAY,02,Mon after Labour Day
2022,MAY,09,Mon after Buddha's Birthday
2022,JUN,03,Tuen Ng
2022,JUL,01,SAR Establishment Day
2022,SEP,12,Mon after Mid Autumn [Estimated]
2022,OCT,01,National Day
2022,OCT,04,Chung Yeung
2022,DEC,26,Mon after Christmas
2022,DEC,27,Christmas
